grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date
GRW_04146,Punjab,Ludhiana,Ludhiana_T130,Punjabi,keypad,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.73,false,
GRW_04147,Gujarat,Mehsana,Mehsana_T034,Gujarati,smartphone,25,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",true,Alto 5 SC,2025-11-12T15:38:55,,true,2025-11-05
GRW_04148,West Bengal,Nadia,Nadia_T103,Bengali,smartphone,70,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,3.34,true,2025-11-13
GRW_04149,Haryana,Hisar,Hisar_T093,Hindi,smartphone,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",false,,,0.77,false,
GRW_04150,Haryana,Hisar,Hisar_T136,Hindi,smartphone,74,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,2.27,false,
GRW_04151,Uttar Pradesh,Varanasi,Varanasi_T095,Hindi,smartphone,42,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",true,Score 250 EC,2026-03-27T17:54:22,,true,2026-03-25
GRW_04152,Punjab,Amritsar,Amritsar_T021,Punjabi,smartphone,24,male,,false,,,,true,2025-10-24
GRW_04153,Madhya Pradesh,Sehore,Sehore_T030,Hindi,keypad,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",false,,,1.22,false,
GRW_04154,Uttar Pradesh,Agra,Agra_T043,Hindi,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,,true,2026-03-08
GRW_04155,Gujarat,Mehsana,Mehsana_T148,Gujarati,keypad,33,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,,false,
GRW_04156,Maharashtra,Amravati,Amravati_T145,Marathi,keypad,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,2.68,false,
GRW_04157,Punjab,Patiala,Patiala_T137,Punjabi,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,1.7,true,2025-12-19
GRW_04158,Gujarat,Ahmedabad,Ahmedabad_T002,Gujarati,smartphone,28,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,3.84,true,2025-12-30
GRW_04159,Punjab,Bathinda,Bathinda_T022,Punjabi,smartphone,51,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Kavach 75 WP,2025-12-09T11:15:29,3.21,true,2025-12-01
GRW_04160,Gujarat,Rajkot,Rajkot_T112,Gujarati,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""cumin"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-02-25"", ""end"": ""2026-03-25""}, ""stages"": []}",false,,,0.93,true,2025-10-07
GRW_04161,West Bengal,Nadia,Nadia_T020,Bengali,smartphone,48,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",false,,,4.32,true,2025-10-31
GRW_04162,Gujarat,Rajkot,Rajkot_T098,Gujarati,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Cruiser 350 FS,2026-03-27T17:46:28,3.04,true,2026-03-20
GRW_04163,Haryana,Karnal,Karnal_T033,Hindi,smartphone,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,4.26,true,2025-10-10
GRW_04164,West Bengal,Bardhaman,Bardhaman_T126,Bengali,smartphone,68,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.33,false,
GRW_04165,Rajasthan,Bikaner,Bikaner_T103,Hindi,smartphone,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,,2026-02-23T14:13:01,2.4,true,2026-02-12
GRW_04166,Uttar Pradesh,Meerut,Meerut_T096,Hindi,keypad,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.94,true,2026-02-14
GRW_04167,Haryana,Karnal,Karnal_T053,Hindi,smartphone,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",true,Cruiser 350 FS,2026-02-22T13:37:10,0.46,true,2026-02-13
GRW_04168,Bihar,Muzaffarpur,Muzaffarpur_T095,Hindi,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",true,Vertimec 1.8 EC,2025-11-07T19:48:49,6.32,true,2025-10-30
GRW_04169,Haryana,Rohtak,Rohtak_T058,Hindi,keypad,49,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",false,,,4.61,true,2026-01-14
GRW_04170,Rajasthan,Sikar,Sikar_T112,Hindi,keypad,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,,false,
GRW_04171,Uttar Pradesh,Lucknow,Lucknow_T161,Hindi,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,0.67,true,2026-01-11
GRW_04172,Madhya Pradesh,Ratlam,Ratlam_T064,Hindi,unknown,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.64,false,
GRW_04173,Madhya Pradesh,Ratlam,Ratlam_T023,Hindi,keypad,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",false,,,2.44,true,2025-10-01
GRW_04174,Punjab,Bathinda,Bathinda_T044,Punjabi,smartphone,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",true,Amistar 250 SC,2026-03-19T08:34:17,0.99,true,2026-03-13
GRW_04175,Haryana,Rohtak,Rohtak_T080,Hindi,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,2.32,true,2026-01-08
GRW_04176,Bihar,Patna,Patna_T095,Hindi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,1.7,true,2026-02-26
GRW_04177,Rajasthan,Bharatpur,Bharatpur_T152,Hindi,smartphone,28,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Actara 25 WG,2026-01-15T09:20:08,1.37,true,2026-01-15
GRW_04178,Punjab,Patiala,Patiala_T143,Punjabi,keypad,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,3.95,false,
GRW_04179,Uttar Pradesh,Meerut,Meerut_T121,Hindi,smartphone,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.83,false,
GRW_04180,Uttar Pradesh,Varanasi,Varanasi_T113,Hindi,keypad,22,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,1.05,false,
GRW_04181,West Bengal,Bardhaman,Bardhaman_T051,Bengali,smartphone,41,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",false,,,,true,2025-10-22
GRW_04182,Gujarat,Mehsana,Mehsana_T063,Gujarati,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.2,false,
GRW_04183,Madhya Pradesh,Sehore,Sehore_T057,Hindi,unknown,70,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,3.25,true,2025-11-18
GRW_04184,Bihar,Muzaffarpur,Muzaffarpur_T020,Hindi,smartphone,48,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""maize"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-30""}, ""stages"": []}",true,Actara 25 WG,2026-03-21T12:31:04,1.12,false,
GRW_04185,Haryana,Rohtak,Rohtak_T042,Hindi,smartphone,51,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,,true,2026-02-28
GRW_04186,Punjab,Bathinda,Bathinda_T103,Punjabi,smartphone,73,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",true,Vertimec 1.8 EC,2026-01-24T09:20:37,3.58,false,
GRW_04187,Bihar,Muzaffarpur,Muzaffarpur_T034,Hindi,unknown,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,1.57,false,
GRW_04188,Gujarat,Mehsana,Mehsana_T040,Gujarati,unknown,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,2.14,true,2025-10-24
GRW_04189,Haryana,Hisar,Hisar_T079,Hindi,smartphone,47,male,,false,,,1.91,false,
GRW_04190,Maharashtra,Amravati,Amravati_T012,Marathi,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.79,true,2026-01-20
GRW_04191,Gujarat,Mehsana,Mehsana_T041,Gujarati,unknown,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,8.82,true,2025-11-19
GRW_04192,Karnataka,Vijayapura,Vijayapura_T047,Kannada,smartphone,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.67,false,
GRW_04193,Madhya Pradesh,Sehore,Sehore_T029,Hindi,smartphone,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",false,,,3.18,false,
GRW_04194,Karnataka,Vijayapura,Vijayapura_T135,Kannada,keypad,32,male,,false,,,2.55,true,2025-10-09
GRW_04195,Karnataka,Vijayapura,Vijayapura_T103,Kannada,smartphone,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,1.45,false,
GRW_04196,Bihar,Muzaffarpur,Muzaffarpur_T087,Hindi,keypad,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,4.88,false,
GRW_04197,Gujarat,Rajkot,Rajkot_T099,Gujarati,smartphone,56,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",false,,,2.44,true,2026-03-05
GRW_04198,Rajasthan,Jaipur,Jaipur_T039,Hindi,smartphone,56,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",true,Alto 5 SC,2026-02-08T09:06:44,1.28,false,
GRW_04199,Bihar,Patna,Patna_T113,Hindi,smartphone,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",true,Vertimec 1.8 EC,2025-12-29T08:35:44,0.56,true,2025-12-18
GRW_04200,Gujarat,Mehsana,Mehsana_T126,Gujarati,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",false,,,2.03,false,
GRW_04201,Punjab,Ludhiana,Ludhiana_T140,Punjabi,smartphone,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,,false,
GRW_04202,Maharashtra,Jalgaon,Jalgaon_T041,Marathi,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",false,,,4.62,true,2025-11-18
GRW_04203,Rajasthan,Jaipur,Jaipur_T081,Hindi,smartphone,66,male,,false,,,1.39,false,
GRW_04204,Bihar,Patna,Patna_T064,Hindi,smartphone,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",true,Actara 25 WG,2025-11-15T12:20:29,3.42,true,2025-11-06
GRW_04205,Rajasthan,Bikaner,Bikaner_T042,Hindi,smartphone,58,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",true,Kavach 75 WP,2025-11-26T09:36:45,2.31,true,2025-11-17
